SDSS_Obj,_RAJ2000,_DEJ2000
J152912.73-001507.92,232.3030417,-0.2522
J152914.57+324932.03,232.3107083,32.8255639
J152925.30+024434.71,232.3554167,2.742975
J152926.94+032851.96,232.36225,3.4811
J152927.13+501116.27,232.3630417,50.1878528
J152930.35+032803.52,232.3764583,3.4676444
J152932.53+032305.75,232.3855417,3.3849306
J152944.10+424640.72,232.43375,42.7779778
J152949.83+033039.16,232.457625,3.5108778
J152950.65+423744.08,232.4610417,42.6289111
J152953.49+352610.40,232.472875,35.4362222
J152959.56+455448.48,232.4981667,45.9134667
J153033.29-004833.53,232.6387083,-0.8093139
J153039.06+032938.47,232.66275,3.4940194
J153039.67+411649.96,232.6652917,41.2805444
J153045.15-002211.53,232.688125,-0.3698694
J153046.50+001640.20,232.69375,0.2778333
J153047.51+025833.79,232.6979583,2.9760528
J153056.41+041142.55,232.7350417,4.1951528
J153057.27+364823.61,232.738625,36.8065583
J153102.65+443335.04,232.7610417,44.5597333
J153106.17+034415.63,232.7757083,3.737675
J153109.46+470300.34,232.7894167,47.0500944
J153111.22+465756.10,232.79675,46.9655833
J153118.72+360448.16,232.828,36.0800444
J153132.44+453927.34,232.8851667,45.6575944
J153136.56+483704.97,232.9023333,48.6180472
J153148.51+514604.93,232.952125,51.7680361
J153209.66+585418.54,233.04025,58.90515
J153218.81+392457.72,233.078375,39.4160333
J153224.29+570542.47,233.1012083,57.0951306
J153225.79+484959.85,233.1074583,48.8332917
J153228.88+443139.22,233.1203333,44.5275611
J153231.65+575258.65,233.131875,57.8829583
J153232.71+415849.66,233.1362917,41.9804611
J153234.56+385458.35,233.144,38.9162083
J153251.94+411129.20,233.2164167,41.1914444
J153255.63+420418.30,233.2317917,42.07175
J153255.67+422617.59,233.2319583,42.4382194
J153258.03+002626.64,233.2417917,0.4407333
J153258.13+443241.78,233.2422083,44.5449389
J153302.05+362826.28,233.2585417,36.4739667
J153305.61-013741.67,233.273375,-1.6282417
J153307.21+350337.56,233.2800417,35.0604333
J153308.02+443208.52,233.2834167,44.5357
J153309.52-015157.70,233.2896667,-1.8660278
J153310.42+002926.72,233.2934167,0.4907556
J153313.15+410435.70,233.3047917,41.0765833
J153316.65+454154.77,233.319375,45.6985472
J153317.64+450022.92,233.3235,45.0063667
J153321.78+004643.14,233.34075,0.77865
J153344.45+391342.03,233.4352083,39.2283417
J153348.83+422908.28,233.4534583,42.4856333
J153413.36+571707.27,233.5556667,57.2853528
J153419.28+544714.47,233.5803333,54.7873528
J153433.37+410755.82,233.6390417,41.1321722
J153434.10+040811.74,233.6420833,4.1365944
J153437.00+303456.30,233.6541667,30.5823056
J153439.32+313545.44,233.6638333,31.5959556
J153454.10+474542.64,233.7254167,47.7618444
J153455.89+373551.46,233.732875,37.5976278
J153500.12+464852.85,233.7505,46.8146806
J153509.71-003950.02,233.7904583,-0.6638944
J153514.23+573053.18,233.8092917,57.5147722
J153517.72+304811.84,233.8238333,30.8032889
J153530.62-010709.78,233.8775833,-1.1193833
J153533.17+313116.89,233.8882083,31.5213583
J153533.66+304512.55,233.89025,30.7534861
J153533.83+361435.67,233.8909583,36.2432417
J153536.90+562742.31,233.90375,56.4617528
J153541.15+332834.51,233.9214583,33.4762528
J153541.71+332330.47,233.9237917,33.3917972
J153545.82+445005.29,233.9409167,44.8348028
J153546.46+445015.29,233.9435833,44.8375806
J153547.35+400650.75,233.9472917,40.1140972
J153548.17+032240.47,233.9507083,3.3779083
J153552.10+394608.02,233.9670833,39.7688944
J153552.39+575409.65,233.9682917,57.9026806
J153557.32+464213.91,233.9888333,46.7038639
J153558.26+361506.09,233.99275,36.2516917
J153602.79+433012.50,234.011625,43.5034722
J153603.48+003749.27,234.0145,0.6303528
J153603.68+394953.34,234.0153333,39.8314833
J153604.20+370251.92,234.0175,37.0477556
J153607.09+395738.45,234.0295417,39.9606806
J153610.98+470042.78,234.04575,47.0118833
J153617.10+575526.83,234.07125,57.9241194
J153623.01+310723.13,234.095875,31.1230917
J153626.24+413129.18,234.1093333,41.5247722
J153631.93+414759.18,234.1330417,41.7997722
J153635.12+432529.57,234.1463333,43.4248806
J153639.35+032137.19,234.1639583,3.3603306
J153643.05+411033.98,234.179375,41.1761056
J153643.55+034856.36,234.1814583,3.8156556
J153645.21-004931.97,234.188375,-0.8255472
J153646.29+565600.44,234.192875,56.9334556
J153658.81+294832.05,234.2450417,29.8089028
J153705.01-014958.87,234.270875,-1.8330194
J153715.11+432658.32,234.3129583,43.4495333
J153718.89+492450.33,234.3287083,49.4139806
J153722.72+030747.16,234.3446667,3.1297667
J153724.73+334020.46,234.3530417,33.67235
J153729.06+361437.52,234.3710833,36.2437556
J153733.88+453320.03,234.3911667,45.5555639
J153741.09+351245.59,234.4212083,35.2126639
J153743.08-014509.58,234.4295,-1.7526611
J153747.90+030209.76,234.4495833,3.0360444
J153752.72+301020.19,234.4696667,30.172275
J153807.13+311430.64,234.5297083,31.2418444
J153810.04+573613.31,234.5418333,57.6036972
J153812.19+422819.25,234.5507917,42.4720139
J153812.85+394400.25,234.5535417,39.7334028
J153814.20+341510.80,234.5591667,34.253
J153821.22+331105.15,234.5884167,33.1847639
J153822.32-002743.62,234.593,-0.4621167
J153828.39+031039.71,234.6182917,3.1776972
J153835.17-013252.67,234.6465417,-1.5479639
J153840.41+410018.74,234.668375,41.0052056
J153848.90+493406.32,234.70375,49.5684222
J153854.47+464019.44,234.7269583,46.6720667
J153854.79+063951.97,234.7282917,6.6644361
J153856.36+421358.24,234.7348333,42.2328444
J153902.14+330448.47,234.7589167,33.0801306
J153902.99+412036.41,234.7624583,41.3434472
J153908.98+334117.25,234.7874167,33.688125
J153915.27+460757.99,234.813625,46.132775
J153924.57+032453.70,234.852375,3.4149167
J153928.55+465859.67,234.8689583,46.9832417
J153933.07+320538.31,234.8877917,32.093975
J153936.47+460150.39,234.9019583,46.0306639
J153938.45+493416.74,234.9102083,49.5713167
J153941.59+354855.38,234.9232917,35.8153833
J153945.20+460130.00,234.9383333,46.025
J153950.77+304304.00,234.9615417,30.7177778
J154004.37+455654.64,235.0182083,45.9485111
J154004.49+460621.43,235.0187083,46.1059528
J154006.74+510649.28,235.0280833,51.1136889
J154013.73+395414.78,235.0572083,39.9041056
J154014.17+343158.67,235.0590417,34.5329639
J154015.94+472545.56,235.0664167,47.4293222
J154037.48+354617.18,235.1561667,35.7714389
J154040.74+320006.27,235.16975,32.0017417
J154042.39+434504.52,235.176625,43.7512556
J154050.21+055524.31,235.2092083,5.9234194
J154059.79+554706.00,235.249125,55.785
J154059.98+324000.26,235.2499167,32.6667389
J154101.15+473425.62,235.2547917,47.5737833
J154106.38-014757.68,235.2765833,-1.7993556
J154120.00+445233.43,235.3333333,44.8759528
J154134.65+340748.73,235.394375,34.1302028
J154138.32+341130.01,235.4096667,34.1916694
J154139.71+454744.34,235.4154583,45.79565
J154141.68+030102.68,235.4236667,3.0174111
J154147.28+453321.67,235.447,45.5560194
J154148.24+551134.70,235.451,55.1929722
J154150.86+310037.30,235.4619167,31.0103611
J154157.22+483648.98,235.4884167,48.6136056
J154203.33+024147.12,235.513875,2.6964222
J154206.28+483514.44,235.5261667,48.5873444
J154212.06+063841.36,235.55025,6.6448222
J154214.14-011344.50,235.5589167,-1.2290278
J154217.95+481256.40,235.5747917,48.2156667
J154223.60-011629.89,235.5983333,-1.2749694
J154228.15+345630.33,235.6172917,34.9417583
J154228.35+525951.02,235.618125,52.9975056
J154245.59+413545.40,235.6899583,41.5959444
J154254.60+063455.73,235.7275,6.5821472
J154257.94+003224.69,235.7414167,0.5401917
J154304.10+511249.20,235.7670833,51.2136667
J154305.58+440700.28,235.77325,44.1167444
J154307.58+055335.33,235.7815833,5.8931472
J154315.50+321125.34,235.8145833,32.1903722
J154324.50+440718.54,235.8520833,44.1218167
J154327.82+511853.22,235.8659167,51.3147833
J154336.36+435447.85,235.9015,43.9132917
J154336.58+435849.22,235.9024167,43.9803389
J154340.35+533424.55,235.918125,53.5734861
J154340.91+393225.28,235.9204583,39.5403556
J154344.88+292546.25,235.937,29.4295139
J154345.79-014511.98,235.9407917,-1.7533278
J154346.13+434601.99,235.9422083,43.7672194
J154346.96+434727.94,235.9456667,43.7910944
J154351.49+363136.78,235.9645417,36.5268833
J154354.92+342855.38,235.9788333,34.48205
J154356.42+321703.58,235.9850833,32.2843278
J154408.75+422603.99,236.0364583,42.4344417
J154417.87+344146.60,236.0744583,34.6962778
J154426.93+470024.28,236.1122083,47.0067444
J154428.67+343709.43,236.1194583,34.6192861
J154442.36+524114.58,236.1765,52.6873833
J154443.02+322413.51,236.17925,32.4037528
J154445.03+525109.93,236.187625,52.8527583
J154451.23+433050.64,236.2134583,43.5140667
J154453.22+002415.48,236.22175,0.4043
J154453.75+353143.70,236.2239583,35.5288056
J154500.35+022804.80,236.2514583,2.468
J154506.40+531528.89,236.2766667,53.258025
J154514.39+004619.89,236.3099583,0.7721917
J154515.42+294214.44,236.31425,29.7040111
J154518.23+572435.07,236.3259583,57.4097417
J154519.25+325732.89,236.3302083,32.9591361
J154519.59+491816.38,236.331625,49.30455
J154533.53+300850.71,236.3897083,30.1474194
J154534.93+442609.80,236.3955417,44.4360556
J154541.96+401241.75,236.4248333,40.2115972
J154544.92-020616.93,236.4371667,-2.1047028
J154545.91+022435.43,236.4412917,2.4098417
J154546.24+441452.90,236.4426667,44.2480278
J154548.06+301208.76,236.45025,30.2024333
J154601.31+024251.25,236.5054583,2.7142361
J154601.82+050813.28,236.5075833,5.1370222
J154603.78+031339.42,236.51575,3.2276167
J154623.24+022134.40,236.5968333,2.3595556
J154623.63+440215.82,236.5984583,44.0377278
J154624.57+301601.15,236.602375,30.2669861
J154629.98+320702.18,236.6249167,32.1172722
J154633.49+415503.31,236.6395417,41.9175861
J154634.95-005422.78,236.645625,-0.9063278
J154636.67+463158.85,236.6527917,46.5330139
J154638.89+535039.07,236.6620417,53.8441861
J154645.37-005134.54,236.6890417,-0.8595944
J154649.82+470214.96,236.7075833,47.0374889
J154654.33+055328.39,236.726375,5.8912194
J154709.22+353846.07,236.7884167,35.6461306
J154711.01+420323.53,236.795875,42.0565361
J154711.32+002424.81,236.7971667,0.4068917
J154717.97+025724.62,236.824875,2.9568389
J154727.67+081916.35,236.8652917,8.3212083
J154743.17+423737.12,236.929875,42.6269778
J154744.41+371217.97,236.9350417,37.2049917
J154745.96+283830.14,236.9415,28.6417056
J154758.96+383345.89,236.9956667,38.5627472
J154801.87+450006.63,237.0077917,45.0018417
J154803.92+412227.32,237.0163333,41.3742556
J154811.74+090424.58,237.0489167,9.0734944
J154818.27+573549.46,237.076125,57.5970722
J154826.30+090952.38,237.1095833,9.16455
J154826.67+415852.08,237.111125,41.9811333
J154828.42+424205.39,237.1184167,42.7014972
J154844.12+522034.73,237.1838333,52.3429806
J154847.04+093126.61,237.196,9.5240583
J154853.16+455735.79,237.2215,45.9599417
J154855.85+085044.36,237.2327083,8.8456556
J154859.50+085435.70,237.2479167,8.9099167
J154900.24+504829.86,237.251,50.8082944
J154901.21+003044.60,237.2550417,0.5123889
J154903.97+023142.08,237.2665417,2.5283556
J154907.76+444158.24,237.2823333,44.6995111
J154925.25+425753.65,237.3552083,42.9649028
J154936.34+082648.76,237.4014167,8.4468778
J154938.25+420203.15,237.409375,42.0342083
J154948.18+415910.90,237.45075,41.9863611
J154949.41+512355.69,237.455875,51.3988028
J154954.80+094943.11,237.4783333,9.8286417
J154958.49+420442.01,237.4937083,42.0783361
J154959.53+001207.15,237.4980417,0.2019861
J155004.68+421831.14,237.5195,42.30865
J155007.63+461123.03,237.5317917,46.1897306
J155012.03+355836.88,237.550125,35.9769111
J155018.57+284842.76,237.577375,28.8118778
J155019.86+560755.32,237.58275,56.1320333
J155024.16+003409.10,237.6006667,0.5691944
J155024.64+064620.14,237.6026667,6.7722611
J155035.12+092127.72,237.6463333,9.3577
J155039.06+502737.14,237.66275,50.4603167
J155040.74+075728.76,237.66975,7.9579889
J155042.13+553638.62,237.6755417,55.6107278
J155050.85+281552.32,237.711875,28.2645333
J155051.50+420232.20,237.7145833,42.0422778
J155056.20+281543.85,237.7341667,28.2621806
J155100.99+514714.25,237.754125,51.7872917
J155103.91+424123.27,237.7662917,42.6897972
J155104.35+094357.36,237.768125,9.7326
J155107.40+402302.12,237.7808333,40.3839222
J155111.44+095317.09,237.7976667,9.8880806
J155123.56+400320.00,237.8481667,40.0555556
J155126.40+531000.90,237.86,53.1669167
J155126.60+434637.15,237.8608333,43.7769861
J155128.36+473939.65,237.8681667,47.6610139
J155129.48+465517.93,237.8728333,46.9216472
J155130.29+490728.27,237.8762083,49.1245194
J155131.65+520541.51,237.881875,52.0948639
J155132.19+520253.45,237.884125,52.0481806
J155133.15+381757.94,237.888125,38.2994278
J155136.89+441335.19,237.9037083,44.2264417
J155142.24+503638.73,237.926,50.6107583
J155146.83-000618.62,237.945125,-0.1051722
J155154.75+354646.35,237.978125,35.7795417
J155200.32+424338.95,238.0013333,42.7274861
J155203.33+544020.34,238.013875,54.6723167
J155203.65+275159.72,238.0152083,27.8665889
J155210.76+340503.46,238.0448333,34.0842944
J155232.58+462018.02,238.13575,46.3383389
J155246.85+332041.89,238.1952083,33.3449694
J155255.43+004304.87,238.2309583,0.7180194
J155300.06+060451.21,238.25025,6.0808917
J155306.10+524542.85,238.2754167,52.7619028
J155315.31+094758.35,238.3137917,9.7995417
J155320.12+544229.60,238.3338333,54.7082222
J155322.11+094208.44,238.342125,9.7023444
J155325.05+364258.34,238.354375,36.7162056
J155325.43+392310.35,238.3559583,39.3862083
J155328.91+413449.69,238.3704583,41.5804694
J155329.41+465107.09,238.3725417,46.8519694
J155335.89+493756.16,238.3995417,49.6322667
J155352.82+412951.57,238.4700833,41.4976583
J155402.10+371017.29,238.50875,37.1714694
J155402.61+422956.15,238.510875,42.4989306
J155426.63+560216.60,238.6109583,56.0379444
J155434.53+533646.75,238.643875,53.6129861
J155436.99+475236.80,238.654125,47.8768889
J155437.22+394541.69,238.6550833,39.7615806
J155440.50+394656.60,238.66875,39.7823889
J155442.05+452039.35,238.6752083,45.3442639
J155445.58+530841.18,238.6899167,53.1447722
J155454.09+413115.71,238.725375,41.5210306
J155456.64+390041.31,238.736,39.011475
J155501.93+413442.02,238.7580417,41.5783389
J155504.34+452908.35,238.7680833,45.4856528
J155506.93+344656.16,238.778875,34.7822667
J155509.61+283445.95,238.7900417,28.5794306
J155510.91+521006.82,238.7954583,52.1685611
J155511.39+543005.62,238.7974583,54.5015611
J155513.83+413454.42,238.807625,41.5817833
J155517.56+475739.02,238.8231667,47.9608389
J155517.84+290621.17,238.8243333,29.1058806
J155519.13+530352.07,238.8297083,53.0644639
J155523.59+465259.52,238.8482917,46.8832
J155528.21+341040.17,238.8675417,34.177825
J155529.08+471902.03,238.8711667,47.3172306
J155534.12+530200.28,238.8921667,53.0334111
J155535.19+062748.67,238.896625,6.4635194
J155538.97+413222.12,238.912375,41.5394778
J155540.17+413017.35,238.917375,41.5048194
J155546.56+084030.82,238.944,8.6752278
J155559.26+061945.11,238.9969167,6.3291972
J155605.26+420737.07,239.0219167,42.1269639
J155607.70+480535.63,239.0320833,48.0932306
J155611.12+461052.16,239.0463333,46.1811556
J155621.88+475717.24,239.0911667,47.9547889
J155624.91+085636.61,239.1037917,8.9435028
J155624.92+461927.82,239.1038333,46.3243944
J155626.06+465406.29,239.1085833,46.9017472
J155627.26+420604.17,239.1135833,42.1011583
J155627.41+475730.21,239.1142083,47.9583917
J155630.89+282614.26,239.1287083,28.4372944
J155636.40+415250.54,239.1516667,41.8807056
J155642.97+480253.10,239.1790417,48.0480833
J155643.32+480542.01,239.1805,48.0950028
J155644.15+462040.57,239.1839583,46.3446028
J155646.95+475943.82,239.195625,47.9955056
J155647.69+421751.76,239.1987083,42.2977111
J155650.09+462453.04,239.2087083,46.4147333
J155650.13+414416.03,239.208875,41.7377861
J155654.88+344716.68,239.2286667,34.7879667
J155658.65+315434.88,239.244375,31.9096889
J155707.90+533240.35,239.2829167,53.5445417
J155713.95+494915.99,239.308125,49.8211083
J155715.25+474726.08,239.3135417,47.7905778
J155720.06+062640.57,239.3335833,6.4446028
J155720.19+481226.13,239.334125,48.2072583
J155721.34+493731.12,239.3389167,49.6253111
J155721.40+544016.23,239.3391667,54.671175
J155723.85+413153.69,239.349375,41.5315806
J155730.75+481622.46,239.378125,48.2729056
J155731.77+532507.29,239.382375,53.4186917
J155743.52+272752.92,239.4313333,27.4647
J155744.79+414234.10,239.436625,41.7094722
J155751.53+461824.42,239.4647083,46.3067833
J155754.38+415613.80,239.4765833,41.9371667
J155755.10+022036.60,239.4795833,2.3435
J155756.38+284744.22,239.4849167,28.7956167
J155803.47+525938.33,239.5144583,52.9939806
J155806.36+025654.56,239.5265,2.9484889
J155818.84+365312.15,239.5785,36.8867083
J155820.00+271400.26,239.5833333,27.2334056
J155823.98+545552.19,239.5999167,54.9311639
J155825.37+325807.70,239.6057083,32.9688056
J155831.99+272824.14,239.6332917,27.4733722
J155832.00+281333.33,239.6333333,28.225925
J155834.80+273705.68,239.645,27.6182444
J155837.84+322747.11,239.6576667,32.4630861
J155839.04+265836.90,239.6626667,26.9769167
J155840.07+273458.31,239.6669583,27.5828639
J155840.15+352419.36,239.6672917,35.4053778
J155840.22+484056.92,239.6675833,48.6824778
J155847.41+415617.14,239.6975417,41.9380944
J155855.80+024833.94,239.7325,2.8094278
J155856.52+022634.93,239.7355,2.4430361
J155856.81+444551.77,239.7367083,44.7643806
J155859.20+483147.55,239.7466667,48.529875
J155901.03+460124.09,239.7542917,46.0233583
J155902.96+511817.22,239.7623333,51.3047833
J155909.53+024758.47,239.7897083,2.799575
J155910.23+051328.54,239.792625,5.2245944
J155913.52+273940.09,239.8063333,27.6611361
J155921.16+282328.65,239.8381667,28.3912917
J155922.10+485121.13,239.8420833,48.8558694
J155924.60+033220.54,239.8525,3.5390389
J155925.56+421548.48,239.8565,42.2634667
J155936.32+374704.72,239.9013333,37.7846444
J155939.15+314629.30,239.913125,31.7748056
J155943.33+022455.68,239.9305417,2.4154667
J155946.57+370214.24,239.9440417,37.0372889
J155946.96+024245.93,239.9456667,2.7127583
J155948.98+524501.08,239.9540833,52.7503
J155949.69+024001.98,239.9570417,2.6672167
J155953.98+444232.38,239.9749167,44.7089944
J155956.03+335931.94,239.9834583,33.9922056
J155959.36+274055.94,239.9973333,27.6822056
J160004.13+354308.53,240.0172083,35.7190361
J160007.53+522140.10,240.031375,52.3611389
J160010.91+400609.72,240.0454583,40.1027
J160014.94+430634.56,240.06225,43.1096
J160016.04+055733.63,240.0668333,5.9593417
J160017.09+273556.63,240.0712083,27.5990639
J160020.72+372234.56,240.0863333,37.3762667
J160022.71+535056.74,240.094625,53.8490944
J160023.61+024416.32,240.098375,2.7378667
J160025.55+331857.85,240.1064583,33.3160694
J160033.11+435538.48,240.1379583,43.9273556
J160037.12+473323.93,240.1546667,47.5566472
J160051.60+280623.61,240.215,28.1065583
J160056.83+452503.58,240.2367917,45.4176611
J160101.94+363527.76,240.2580833,36.5910444
J160105.53+495847.14,240.2730417,49.9797611
J160108.90+415250.79,240.2870833,41.880775
J160122.99+522112.69,240.3457917,52.353525
J160127.80+422317.59,240.3658333,42.3882194
J160128.08+535650.83,240.367,53.9474528
J160128.88+270438.88,240.3703333,27.0774667
